collection,term,es,nes,size,p_value,matched_genes,fdr
GO_BP,GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION,0.868,2.3055,18,0.000999000999000999,"ATM, BRIP1, C9orf78, CCNB1IP1, CCNE1, CCNE2, EHMT2, ESPL1, FANCD2, HORMAD1, NDC1, PLK1, PSMC3IP, PTTG1, STAG3, SYCP2, TRIP13, ZWINT",0.0037005277044854885
GO_BP,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,-0.5511,-1.904,55,0.000999000999000999,"ABCA2, ACTC1, AKAP13, ANK2, CAPN3, CASQ1, CD9, CFL2, CFLAR, CNTN1, CNTNAP1, CSRP1, DAG1, EDN1, EPB41L3, ERCC2, FHOD3, FIG4, FLII, FLNC, GPC1, ITGB1, ITGB4, KRT19, KRT8, LMOD1, MEF2A, MTMR2, MYBPC1, MYH11, MYH3, MYL9, MYOM1, NEB, NEBL, OBSCN, OBSL1, PDGFRA, PDGFRB, PGM5, PHLDB1, PHLDB2, PLEC, PLN, PMP22, PRKD1, TENM4, TLR2, TNNT1, TNNT2, TNNT3, TPM1, TTN, UGT8, VPS13B",0.0037005277044854885
GO_BP,GOBP_INTERSTRAND_CROSS_LINK_REPAIR,0.7859,2.0875,18,0.000999000999000999,"DCLRE1A, DCLRE1C, FANCA, FANCB, FANCC, FANCD2, FANCE, FANCF, FANCG, FANCI, FANCL, FANCM, HMCES, MCM8, NUCKS1, RAD51, RFWD3, XRCC3",0.0037005277044854885
GO_BP,GOBP_AMINOGLYCAN_METABOLIC_PROCESS,-0.6002,-2.0737,55,0.000999000999000999,"ABCC5, B3GNT2, B3GNT3, B4GALT4, B4GALT5, CD44, CEMIP, CHI3L1, CHIT1, CHPF, CHPF2, CHST11, CHST14, CHST15, CHST3, CHSY1, CLN6, CSGALNACT1, CSGALNACT2, DSE, DSEL, EDNRA, EDNRB, EXT1, FOXC1, FUCA1, GALNT5, GCNT2, GLB1, GLCE, GNS, GUSB, HAS2, HAS3, HEXB, HMMR, HS2ST1, IDS, IDUA, IL1B, ITIH5, LYVE1, NDST1, NDST2, PXYLP1, SGSH, SLC35B2, SLC35D2, ST3GAL3, ST3GAL4, TGFB1, TNFAIP6, UGDH, UST, XYLT1",0.0037005277044854885
GO_BP,GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-0.5282,-1.8251,55,0.000999000999000999,"ABCA1, ADCY1, ADCY3, ADCY5, ADCY6, ADCY7, ADCY9, ADM, ADRB2, AKAP12, AKAP13, AKAP6, ARRDC3, ATP2B4, CACNA1D, CALCRL, CXCL10, CXCL9, EDN1, EDNRA, FLNA, FPR1, GABBR1, GABBR2, GNA12, GNA15, GNAI1, GNAQ, GRK5, ITGB3, LGR4, LGR5, LPAR3, MARCO, MC1R, PDE3A, PDE3B, PDE4A, PDE4B, PDE4D, PLN, PRKACB, PRKCA, PRMT5, PSAP, PTH2R, PTHLH, RAPGEF3, RAPGEF4, RGS1, RGS2, RIMS2, S1PR1, S1PR3, VIPR1",0.0037005277044854885
GO_BP,GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR,-0.516,-1.7524,54,0.000999000999000999,"CCL2, CCL5, CD44, COL1A1, CPS1, CREB3L1, CRKL, CTNNB1, CXCL13, CXCL8, EXT1, FAM20C, FGF7, FGFR1, FGFR2, FGFR3, FLRT3, FRS2, FUZ, GALNT3, GATA3, GCLC, GCLM, GPC1, ITGB1, ITGB1BP1, KDM5B, KIF16B, KL, NDNF, NDST1, NPR2, NR4A1, OFD1, PAX6, POSTN, PRKD2, RUNX2, SFRP1, SHCBP1, SMOC2, SOS1, SPRY1, SPRY2, SULF1, SULF2, TBX1, TBX2, THBS1, TNC, WNT5A, ZFP36, ZFP36L1, ZFP36L2",0.0037005277044854885
GO_BP,GOBP_MISMATCH_REPAIR,0.8031,2.1332,18,0.000999000999000999,"ABL1, AXIN2, EXO1, LIG1, MCM8, MSH2, MSH3, MSH6, PCNA, PMS1, PMS2P3, POLD3, RNASEH2A, RNASEH2B, RPA1, RPA3, TREX1, XPC",0.0037005277044854885
GO_BP,GOBP_REGULATION_OF_PHAGOCYTOSIS,-0.5081,-1.7256,54,0.000999000999000999,"ABCA7, ANO6, APPL1, ATG5, BCR, BTK, C2, C3, C4A, C4B, CALR, CAMK1D, CCL2, CD36, CD47, CLEC7A, CNN2, CSK, CYBA, DOCK2, DYSF, F2RL1, FCER1G, FCGR2A, FCGR2C, FCN1, GAS6, GATA2, HCK, IL2RG, ITGA2, ITGAV, LETMD1, LMAN2, LYAR, MERTK, MYO18A, NCKAP1L, NOD2, PLCG2, PLSCR1, PTPRC, PTPRJ, RAB27A, RAB31, SCARB1, SIRPA, SLC11A1, SOD1, SYK, SYT7, TGFB1, TGM2, TLR2",0.0037005277044854885
GO_BP,GOBP_MITOTIC_CYTOKINETIC_PROCESS,0.8109,2.1538,18,0.000999000999000999,"ARF1, ARF6, CEP55, CHMP1B, CHMP2B, CHMP4B, CHMP4C, CHMP5, CHMP7, CNTROB, ECT2, EXOC7, IQGAP2, IQGAP3, KIF20A, KIF20B, RAB11A, RAB11FIP3",0.0037005277044854885
GO_BP,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,0.5438,2.202,192,0.000999000999000999,"ABL1, ACVR1, ANAPC15, APBB2, APC, ATM, BARD1, BCL6, BLM, BMP2, BMP4, BMP7, BRCA1, BRCA2, BRCC3, BRIP1, BTG1, BTG2, BTG3, BTN2A2, BUB1, BUB1B, CAMSAP3, CASP3, CCAR2, CCL2, CCNB1, CCND1, CCNF, CCNG1, CCP110, CDC14B, CDC20, CDC45, CDC6, CDCA8, CDK1, CDK2, CDK5RAP2, CDK5RAP3, CDK6, CDKN1A, CDKN1B, CDKN2A, CEBPA, CENPF, CHEK1, CHEK2, CHMP4C, CLSPN, CRLF3, CRY1, CTDSP1, CTDSP2, CTDSPL, CTNNB1, DAB2IP, DNA2, DONSON, DOT1L, DTL, DTX3L, DUSP1, DYNC1LI1, E2F7, E2F8, EGFR, ESPL1, ETAA1, EZH2, FANCD2, FBXO4, FBXO5, FEM1B, FHL1, FOXC1, FOXN3, FZD3, GATA3, GEN1, GMNN, GPNMB, GTSE1, HEXIM1, HLA-G, HORMAD1, HOXD10, HPGD, INCENP, INHBA, INTS7, IPO5, IPO7, JADE1, KANK2, KAT2A, KAT2B, KLF4, KNTC1, LATS2, LIF, LILRB1, LYN, MAD1L1, MDC1, MDM1, MDM2, METTL13, MSH2, MTBP, MUC1, MYOCD, NAA10, NABP1, NAE1, NBN, NDC80, NEK2, NPM1, NPR2, NR2F2, NR4A1, NSUN2, NUF2, ORC1, OVOL1, PARP9, PKD2, PLK1, PLK2, PLK3, PML, PPP1R13B, PPP2R5B, PRKDC, PSMG2, PTEN, PTGS2, PTPN3, PTPRK, RAD1, RAD21, RAD50, RAD51, RB1, RBBP8, RBL1, RBL2, RFWD3, RHOB, RNASEH2B, RPL26, RPS27L, RPS6KA2, SCRIB, SETMAR, SIPA1, SIRT1, SLFN11, SOX2, SPDL1, STK38, TAOK1, TELO2, TGFB1, THAP5, TICRR, TIMELESS, TIPRL, TMEM67, TOM1L1, TOM1L2, TOPBP1, TP53, TREX1, TRIP13, TSC22D2, TSPYL2, TTI1, TTK, USP28, WAC, WDR76, WEE1, XPC, XRCC3, ZFP36L1, ZFP36L2, ZFYVE19, ZNF655, ZWILCH, ZWINT",0.0037005277044854885
GO_BP,GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,-0.578,-1.7926,37,0.000999000999000999,"ABL1, APOD, ARID5B, CBLB, CSPG4, CSRNP1, F3, FER, HIP1, HIP1R, ITGB3, JAK2, LOX, LRP1, MYO1E, MYOCD, NR4A3, NRP1, PDGFC, PDGFD, PDGFRA, PDGFRB, PDGFRL, PHF14, PLAT, PLEKHA1, PTPN1, PTPN12, PTPN2, PTPRJ, SGPL1, SNCA, SRC, TIPARP, TXNIP, VEGFA, ZFAND5",0.0037005277044854885
GO_BP,GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,-0.6182,-1.9174,37,0.000999000999000999,"ALOX5, ANXA2, APOE, CASK, CD109, CD9, CEACAM1, EDN1, EPPK1, FAP, FGB, FGG, KRT1, MMRN1, PDGFRA, PHLDB2, PLAT, PLAU, PLAUR, PRKCD, PRKG1, PROS1, PTEN, SERPINB2, SERPINE1, SERPINE2, SERPING1, SH2B3, SLC12A2, SMAD3, TFPI, THBD, THBS1, TMX1, TSPAN8, UBASH3B, USF1",0.0037005277044854885
GO_BP,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.8831,2.3455,18,0.000999000999000999,"CCNB1, CDC6, CDCA8, CDK1, INCENP, KAT2B, NCAPD2, NCAPD3, NCAPG, NCAPG2, NCAPH, NCAPH2, RAD18, RCC2, SIRT2, SMC2, SMC4, SMC6",0.0037005277044854885
GO_BP,GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,0.7796,2.3953,37,0.000999000999000999,"ANAPC15, APC, ATM, BMP4, BMP7, BUB1, BUB1B, CCNB1, CDC20, CDCA8, CDK5RAP2, CENPF, CHEK1, DUSP1, DYNC1LI1, FBXO5, GEN1, HORMAD1, INCENP, KNTC1, LIF, MAD1L1, MTBP, NDC80, NUF2, PLK1, PSMG2, RAD1, RAD21, SPDL1, TOM1L1, TOM1L2, TRIP13, TTK, XRCC3, ZWILCH, ZWINT",0.0037005277044854885
GO_BP,GOBP_CHROMOSOME_SEGREGATION,0.7652,3.0576,179,0.000999000999000999,"ACTB, ACTL6A, ANAPC15, ANAPC2, ANAPC4, APC, ARHGEF10, ARL8B, ASPM, ATM, AURKA, BCCIP, BCL7A, BRCA1, BRIP1, BUB1, BUB1B, C9orf78, CCDC69, CCNB1, CCNB1IP1, CCNB2, CCNE1, CCNE2, CDC20, CDC6, CDCA2, CDCA8, CDK1, CDK5RAP2, CENPE, CENPF, CENPI, CENPJ, CENPN, CENPO, CENPT, CENPU, CEP192, CEP55, CEP85, CHAMP1, CHEK2, CHMP1B, CHMP2B, CHMP4B, CHMP4C, CHMP5, CHMP7, DCAF13, DIAPH3, DLGAP5, DSN1, DUSP1, DYNC1LI1, ECT2, EHMT2, EML3, ERCC2, ESCO2, ESPL1, FAM83D, FANCD2, FBXO5, FLNA, GEM, GEN1, GPSM2, HAUS1, HAUS6, HECW2, HJURP, HORMAD1, HSPA1A, HSPA1B, INCENP, KAT2B, KATNB1, KIF11, KIF14, KIF15, KIF18A, KIF22, KIF23, KIF2A, KIF2C, KIF4A, KIFC1, KIFC2, KNSTRN, KNTC1, MAD1L1, MAP9, MAPRE2, MISP, MKI67, MTCL1, MYBL2, NCAPD2, NCAPD3, NCAPG, NCAPG2, NCAPH, NCAPH2, NDC1, NDC80, NDE1, NEK2, NEK6, NEK7, NIPBL, NR3C1, NUF2, NUP37, NUSAP1, OFD1, PBRM1, PHF13, PLK1, PLSCR1, PRC1, PRICKLE1, PSMC3IP, PSMG2, PTEN, PTTG1, RAB11A, RACGAP1, RAD18, RAD21, RAN, RB1, RCC1, RCC2, RECQL5, RIOK3, RPS3, SASS6, SEH1L, SIRT2, SKA2, SLC25A5, SMARCA2, SMARCA4, SMARCAD1, SMARCC1, SMARCD2, SMARCE1, SMC2, SMC3, SMC4, SMC6, SPAG5, SPDL1, SPICE1, SRPK1, STAG2, STAG3, STARD9, STIL, SYCP2, TACC3, TOP2A, TOP2B, TOP3A, TOP3B, TPX2, TRIP13, TTK, TTL, TTN, TUBB, TUBG1, TUBG2, TUBGCP6, UBE2C, XRCC3, ZWILCH, ZWINT",0.0037005277044854885
GO_BP,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,-0.5643,-1.8057,38,0.000999000999000999,"ACE, ADM, ADRB2, AGT, AR, ARHGAP42, ATP6AP2, BBS4, BMPR2, COMT, CORIN, CPA3, CTSZ, CYP4F12, DDAH1, ECE1, EDN1, EDNRB, EMP2, ENPEP, F2R, F2RL1, GAS6, GJA5, KL, MANF, NAV2, NDST2, NR2F2, PCSK5, PLCB3, POSTN, PRCP, PTPRO, REN, SOD2, TPM1, TRPV1",0.0037005277044854885
GO_BP,GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,-0.6184,-1.9179,37,0.000999000999000999,"ADAM17, AIF1, APP, C5, CD74, CD84, CLEC7A, CSF1R, EGR1, EIF2AK2, F2RL1, HIF1A, HMOX1, IL1B, IL1RL1, IL33, IL4R, IL6, IL6R, LGALS9, LPL, MIF, MYD88, NOD2, OAS1, OAS3, POSTN, RIPK2, SYK, TGFB1, TLR2, TLR3, TLR4, TLR7, TRIM32, TRPV4, WNT5A",0.0037005277044854885
GO_BP,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.6248,1.9197,37,0.000999000999000999,"ADAM17, ADAMTS1, AIF1, ANXA1, CCND1, CCND2, CCND3, CCNE1, CCNE2, CDC6, CDK10, CENPJ, CPSF3, CYP1A1, DDR2, DDRGK1, EGFR, EZH2, FAM83D, KMT2E, MDM2, MTBP, PAF1, PAGR1, PHB2, PLCB1, PLCG2, RDX, RRM1, RRM2, SASS6, STIL, STOX1, STXBP4, TBX2, TFDP1, UBE2E2",0.0037005277044854885
GO_BP,GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,-0.6015,-1.8658,37,0.000999000999000999,"ABL1, ADAM17, AKT3, ANXA1, CD40, CIB1, ETS1, FGFR1, FOXC2, GAB1, GATA2, HDAC7, HDAC9, HIF1A, HMOX1, HSPB1, KDR, MAP2K3, MAP3K3, NFE2L2, NRP1, P2RX4, PLCG1, PLK2, PRKCA, PRKD1, PRKD2, PTGS2, SIRT1, SRPX2, STAT5A, TGFB1, TGFBR3, THBS1, TMSB4X, VEGFA, VEGFC",0.0037005277044854885
GO_BP,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,-0.402,-1.6881,199,0.000999000999000999,"A2M, ACP5, ADA, AHR, AIF1, ALOX5, ANGPT2, ANXA2, AOAH, APOE, ARG2, ARNT, ARRB2, ATG5, BCR, C1QBP, C5, CARD16, CARD8, CASK, CCL2, CD109, CD200, CD9, CD96, CDH5, CEACAM1, CERS2, CNOT7, CORO1B, CR1, CXCL13, CXCL17, CYLD, DPP4, DTX4, DUSP1, DUSP10, DVL1, EDN1, ELF4, EPHA4, EPPK1, EXTL3, FAP, FGB, FGG, FGL2, FOXF1, FURIN, FYN, GATA3, GIT1, GPX1, GREM1, GRN, GSTP1, HCK, HGF, HLA-A, HLA-B, HLA-DRB1, HLA-E, HLA-F, HLA-G, IFI16, IGF1, IL10RA, IL20RB, IL2RA, IL33, IRAK3, KLF4, KREMEN1, KRT1, LDLR, LGALS9, LILRB1, LPCAT3, LTF, LYAR, LYN, MAPKBP1, MDK, MFHAS1, MICA, MIF, MKRN2, MMP12, MMP28, MMRN1, MVK, NEO1, NLRC5, NLRP3, NLRX1, NMI, NOD2, NOTCH1, NR1D2, NR1H4, NRP1, NT5C2, NT5E, OAS1, OAS3, OTULIN, PARP1, PARP14, PDGFRA, PHLDB2, PIM1, PLAT, PLAU, PLAUR, PLCG1, PLK2, PLXNA3, PPARA, PPARD, PPARG, PPP1R13L, PRDX2, PRKCD, PRKG1, PROS1, PSMB4, PTEN, PTGIS, PTPN2, PTPN6, PTPRC, PTPRO, PTPRS, RB1, RHBDF2, RIN3, ROBO1, ROBO2, RORA, RPS19, SAA1, SAMHD1, SEMA3F, SEMA5A, SERPINB2, SERPINB4, SERPINB9, SERPINE1, SERPINE2, SERPING1, SFN, SH2B3, SIGLEC10, SIRPA, SLC12A2, SLC39A8, SLIT2, SMAD3, SOCS3, SOCS5, SOD1, SPINK5, SPP1, SRC, ST6GAL1, STAT2, STAT3, SYK, TEK, TFPI, TGFB1, THBD, THBS1, TMSB4X, TMX1, TNFAIP3, TNFAIP6, TNFRSF1A, TNFRSF1B, TRAF3IP1, TRAFD1, TREX1, TRIB1, TRIM21, TRIM38, TSPAN8, TTLL12, TYRO3, UBASH3B, USF1, USP18, VPS35, VSIG4, WNT5A, YES1, YWHAZ, ZDHHC18, ZFP36",0.0037005277044854885
GO_BP,GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,-0.6201,-1.9232,37,0.000999000999000999,"ADA, ANXA1, CARD11, CCL19, CD3E, CD55, CD81, CD86, GLI3, HLA-A, HLA-DRA, HLA-DRB1, HLA-E, HSPH1, IL2RG, IL4R, ITPKB, JAK2, LGALS9, LILRB4, MALT1, NCKAP1L, NFKBIZ, NLRP3, PNP, PRKCQ, PRKCZ, PTPRC, RIPK2, RUNX1, SHB, SHH, SOCS5, SYK, TGFBR2, ZBTB16, ZBTB7B",0.0037005277044854885
GO_BP,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,-0.588,-1.8746,39,0.000999000999000999,"ACVRL1, ADAMTS9, ADIPOR1, ANGPT2, APOE, ATP2B4, CORO1C, CXCL13, DAB2IP, DCN, DNAJA4, DUSP10, EPPK1, EVL, GADD45A, HDAC5, ITGB1BP1, JUP, KLF4, MCC, MEF2C, MMRN2, NOTCH1, NR2F2, PFN2, PPARG, PTEN, PTPRG, PTPRM, PTPRR, SERPINF1, SLIT2, SP100, SPRED1, STARD13, STC1, TACSTD2, TGFB1, THBS1",0.0037005277044854885
GO_BP,GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.6904,2.3386,60,0.000999000999000999,"APP, ATAD5, ATM, AURKA, BARD1, BLM, BRCA1, BRCC3, CCNB1, CCND1, CCNG1, CDC14B, CDC25B, CDC6, CDC7, CDK1, CDK2, CDK4, CDK5RAP3, CDK6, CDKN1A, CENPF, CHEK1, CHMP4C, CLSPN, CTC1, DONSON, DTL, ETAA1, FBXO5, FHL1, FOXN3, HSPA2, ING4, KIF14, NABP1, NAE1, NBN, NPM1, ORC1, PBX1, PKIA, PLK1, RAB11A, RAD21, RAD50, RAD51B, RAD51C, RBBP8, RCC2, RNASEH2B, RRM1, RRM2B, STOX1, TAOK1, TICRR, TOPBP1, TP53, WEE1, ZFYVE19",0.0037005277044854885
GO_BP,GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-0.5367,-1.8511,56,0.000999000999000999,"ANXA1, APBB1IP, ATP7A, BCL6, CCL19, CD46, CD74, CD81, CD86, CEACAM1, ENTPD7, F2RL1, FCER1G, FGL2, FOXP1, GATA3, GPR183, HLA-DMB, HLA-DRA, HLA-DRB1, ICAM1, IL4R, IL6, IL6R, IRF4, ITGAL, JAK3, JUNB, LCP1, LEF1, LGALS3, LGALS9, LILRB1, MALT1, MDK, MYB, NCKAP1L, NFKBIZ, NLRP3, PRKCZ, RAB27A, RIPK2, RORA, RPS6, SEMA4A, SHB, SLC11A1, SOCS3, SOCS5, STAT3, STAT4, STAT6, TMEM98, TP53, ZBTB7B, ZC3H12A",0.0037005277044854885
GO_BP,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,-0.6144,-1.9658,38,0.000999000999000999,"ARNT, AXL, DAB2IP, DLL1, EMILIN1, EPN2, FLT1, FLT4, FOXC1, FOXC2, FYN, FZD4, GRB10, HIF1A, HSPB1, IL1B, ITGA5, ITGB3, KDR, MAPKAPK3, MMRN2, NEDD4, NRP1, PDCD6, PRKCB, PRKD1, PRKD2, PTK2, PTK2B, PTPN1, ROBO1, SLC31A1, SRC, SULF1, VAV1, VAV2, VEGFA, VEGFC",0.0037005277044854885
GO_BP,GOBP_CALCIUM_ION_TRANSPORT,-0.3829,-1.578,182,0.000999000999000999,"ABL1, ACE, AFG3L2, AHNAK, AKAP6, ANK2, ANO6, ANXA6, ATG5, ATP1A2, ATP1B1, ATP2A3, ATP2B1, ATP2B4, ATP2C1, ATP2C2, BIN1, CACHD1, CACNA1C, CACNA1D, CACNA1H, CACNA2D1, CACNB2, CACNB3, CACNG4, CALCRL, CALM1, CALM2, CALM3, CALML3, CAMK2D, CAMK2G, CAPN3, CASK, CASQ1, CASQ2, CAV1, CCL19, CCL2, CCL21, CCL3, CCL4, CCL5, CCR7, CD19, CD4, CD84, CEMIP, CHD7, CNGA1, CORO1A, CRACR2A, CTNNB1, CUL5, CXCL10, CXCL12, CXCL9, CXCR4, CYBA, DMD, EDN1, EDNRA, EDNRB, EPB41, F2R, FLNA, FMR1, FYN, G6PD, GAS6, GHITM, GRIN2D, GSTM2, GSTO1, HES1, HOMER1, HSPA9, IL16, ITGAV, ITGB3, ITPR1, ITPR2, ITPR3, JPH2, KCNN4, LCK, LETM1, LGALS3, LILRB1, LILRB2, LYN, MCU, MCUR1, MS4A1, MYLK, NALCN, NCS1, NOS1AP, ORAI1, P2RX4, PANX1, PDE4B, PDE4D, PDGFRB, PIK3CG, PKD1, PKD1L1, PKD2, PLCB1, PLCB2, PLCB3, PLCB4, PLCD1, PLCE1, PLCG1, PLCG2, PLCH1, PLCH2, PLN, PML, PPP3CA, PPP3CB, PPP3CC, PRKCB, PRKCE, PRKD1, PRNP, PSEN2, PTGS2, PTK2B, PTPN6, PTPRC, RGS4, RYR1, RYR2, RYR3, SARAF, SESTD1, SLC24A1, SLC24A3, SLC25A25, SLC30A1, SLC3A2, SLC8A1, SLC8B1, SLC9A1, SNCA, SPINK1, SRI, STC1, STIM1, STIM2, SUMO1, TGFB1, THY1, TMBIM6, TMCO1, TMEM165, TMX1, TPCN1, TPCN2, TPT1, TRIM27, TRPA1, TRPC1, TRPC6, TRPM2, TRPM4, TRPM6, TRPV1, TRPV2, TRPV4, TRPV6, TSPAN13, UBASH3B, UCP2, VDAC1, VDR, WFS1, WNK3, YWHAE, ZMPSTE24",0.0037005277044854885
GO_BP,GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,-0.5974,-2.0288,54,0.000999000999000999,"ACVR1, ACVR1B, ACVR2A, ACVR2B, ACVRL1, BMP2, BMP4, BMP5, BMP7, BMPR1A, BMPR2, CDH5, CITED2, DAB2, ENG, FERMT1, FLCN, GATA6, GIPC1, GLCE, GPC3, HES1, HFE, HIPK2, HSP90AB1, ILK, INHBA, ITGA8, JAK2, KDR, MSX2, MYOCD, NEO1, NOTCH1, NOTCH2, NPNT, PARP1, SCUBE3, SDCBP, SH2B1, SLC2A10, SULF1, TGFB1, TGFB1I1, TGFB3, TGFBR1, TGFBR2, TGFBR3, THBS1, TSC22D1, TWSG1, ZC3H3, ZEB2, ZNF423",0.0037005277044854885
GO_BP,GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS,-0.6353,-1.9863,36,0.000999000999000999,"BMP4, BMPR1A, CHD7, COL11A1, CPE, DSP, EDNRA, ENG, FGFR2, FOXC1, FOXC2, FOXF1, GATA3, GRHL2, HEG1, HIF1A, JAG1, LRP2, MED1, MEF2C, NOTCH1, NRG1, PKP2, PPP1R13L, RYR2, SEMA3C, SFRP2, SOX4, TGFB1, TGFBR1, TGFBR2, TGFBR3, TNNC1, TNNT2, TPM1, ZFPM2",0.0037005277044854885
GO_BP,GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.4032,1.6212,178,0.000999000999000999,"ATM, BOP1, BRIX1, C1QBP, CELF2, CHD7, DCAF13, DDX10, DDX21, DDX31, DDX49, DDX54, DENR, DIMT1, DKC1, DROSHA, EBNA1BP2, EIF2A, EIF2D, EIF2S2, EIF3B, EIF3E, EIF3F, EIF3G, EIF3H, EIF3J, EIF3K, EIF3L, EIF3M, EIF4A3, EIF6, ERCC2, ERI1, ERI2, ESF1, EXOSC2, EXOSC3, EXOSC7, FBL, FCF1, GCFC2, GEMIN4, GLUL, GNL2, GRWD1, GTF2H5, GTF3A, GTPBP4, HSP90AA1, HSP90AB1, HTATSF1, KAT2B, KRI1, KRR1, LUC7L, LUC7L3, LYAR, MAK16, MPHOSPH6, MRPS7, MRTO4, MTERF3, MTERF4, MYBBP1A, NAF1, NHP2, NIFK, NIP7, NMD3, NOB1, NOC2L, NOL6, NOL7, NOLC1, NOP10, NOP2, NOP56, NOP58, NPM1, NSA2, NUP88, PA2G4, PAK1IP1, PELP1, PES1, PIH1D1, PRKDC, PRMT5, PRPF3, PSIP1, PTBP2, PTGES3, PUF60, RAN, RBMX2, RCL1, REXO4, RIOK1, RIOK3, RNASEL, RPF2, RPL10, RPL11, RPL13A, RPL14, RPL23A, RPL26, RPL27, RPL35, RPL35A, RPL38, RPL5, RPL6, RPL7A, RPLP0, RPS11, RPS12, RPS13, RPS14, RPS15, RPS15A, RPS16, RPS17, RPS19, RPS21, RPS23, RPS24, RPS25, RPS27L, RPS3A, RPS4X, RPS5, RPS6, RPS7, RPS8, RPS9, RPSA, RRP1, RRP12, RRP15, RRP1B, RSRP1, RUVBL1, RUVBL2, SBDS, SF3B4, SF3B5, SF3B6, SNRPB, SNRPB2, SNRPC, SNRPD1, SNRPD2, SNRPD3, SNRPE, SNRPF, SNRPG, SRFBP1, SRPK1, SRSF5, SRSF6, STRAP, TAF9, TFB1M, TFB2M, TGS1, TRAF7, TXNL4A, URB1, URB2, WDR12, WDR3, WDR43, WDR55, WDR74, WDR77, ZNHIT6, ZRSR2",0.0037005277044854885
GO_BP,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.6529,2.2116,60,0.000999000999000999,"ADAM17, ADAMTS1, AIF1, ANXA1, APP, ATAD5, CCNB1, CCND1, CCND2, CCND3, CCNE1, CCNE2, CDC20, CDC25B, CDC6, CDC7, CDK1, CDK10, CDK4, CENPJ, CPSF3, CYP1A1, DDR2, DDRGK1, DLGAP5, DTL, EGFR, ESPL1, EZH2, FAM83D, FBXO5, HSPA2, KMT2E, MDM2, MTBP, NPM1, PAF1, PAGR1, PBX1, PHB2, PLCB1, PLCG2, RAB11A, RAD51B, RAD51C, RB1, RCC2, RDX, RRM1, RRM2, RRM2B, SASS6, STIL, STOX1, STXBP4, TBX2, TFDP1, TGFB1, UBE2C, UBE2E2",0.0037005277044854885
GO_BP,GOBP_BONE_MORPHOGENESIS,-0.6371,-2.1638,54,0.000999000999000999,"ACP5, ALPL, AXIN2, BMP4, BMPR2, CHSY1, CITED2, COL1A1, COL27A1, COL3A1, COMP, CSGALNACT1, DHRS3, EXT1, FGFR2, FGFR3, FOSL2, FOXC1, FOXN3, FREM1, GHR, GLG1, GLI3, HAS2, INSIG1, INSIG2, LRP5, LTBP3, LTF, MEF2C, MEGF8, MMP13, MMP14, MSX2, NAB1, NPR2, PEX7, RAB23, RARG, RUNX2, SERPINH1, SFRP4, SKI, SOX9, STC1, TEK, TFAP2A, TGFB1, TGFB3, TGFBR2, THBS3, TRPV4, TSKU, ZMPSTE24",0.0037005277044854885
