collection,direction,term,overlap,term_size,query_size,p_value,genes,fdr
Reactome,Upregulated in R,REACTOME_SYNTHESIS_OF_DNA,26,70,200,5.1809332596988904e-23,"CCNA2, CCNE1, CCNE2, CDC6, CDK2, DNA2, FEN1, MCM2, MCM4, MCM6, MCM7, PCNA, POLA2, POLE, PRIM1, PRIM2, PSMB4, PSMC4, PSMD4, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3, SKP2",4.682268433452872e-21
Reactome,Upregulated in R,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,25,64,200,8.344844762378559e-23,"BLM, BRCA1, BRCC3, BRIP1, CCNA2, CDK2, DNA2, EXO1, FEN1, KPNA2, PARP2, PCNA, POLE, POLQ, RAD51, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TIMELESS, TOPBP1, XRCC3",6.703691959110776e-21
Reactome,Upregulated in R,REACTOME_S_PHASE,28,96,200,2.1213295885781504e-21,"CCNA2, CCNE1, CCNE2, CDC6, CDK2, DNA2, ESCO2, FEN1, LIN9, MCM2, MCM4, MCM6, MCM7, PCNA, POLA2, POLE, PRIM1, PRIM2, PSMB4, PSMC4, PSMD4, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3, SKP2",1.5337212925420028e-19
Reactome,Upregulated in R,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,27,99,200,8.221546347190031e-20,"CCNA2, CCNE1, CCNE2, CDC6, CDK1, CDK2, DBF4, LIN9, MCM10, MCM2, MCM4, MCM6, MCM7, MYBL2, PCNA, POLA2, POLE, PRIM1, PRIM2, PSMB4, PSMC4, PSMD4, RPA1, RPA3, SKP2, TOP2A, TYMS",5.403798190016721e-18
Reactome,Upregulated in R,REACTOME_DNA_STRAND_ELONGATION,16,25,200,1.7536609828181508e-19,"DNA2, FEN1, MCM2, MCM4, MCM6, MCM7, PCNA, POLA2, PRIM1, PRIM2, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",1.0565807421479358e-17
Reactome,Upregulated in R,REACTOME_M_PHASE,34,181,200,3.827843630983016e-19,"BUB1, BUB1B, CCNB2, CDCA8, CDK1, CENPF, CENPI, CENPJ, CEP152, DSN1, ENSA, ESPL1, INCENP, KIF18A, KIF23, KIF2C, KNTC1, NCAPD2, NCAPG, NCAPH, NDC80, NEK2, NUF2, NUP107, NUP210, PLK1, PLK4, PSMB4, PSMC4, PSMD4, TMPO, VRK1, ZWILCH, ZWINT",2.1288699578467084e-17
Reactome,Upregulated in R,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,17,34,200,4.3183520047127695e-18,"BLM, BRCA1, BRCC3, BRIP1, CCNA2, CDK2, DNA2, EXO1, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TIMELESS, TOPBP1",2.230120356719523e-16
Reactome,Upregulated in R,REACTOME_MITOTIC_PROMETAPHASE,25,99,200,1.602907830214453e-17,"BUB1, BUB1B, CCNB2, CDCA8, CDK1, CENPF, CENPI, CENPJ, CEP152, DSN1, INCENP, KIF18A, KIF2C, KNTC1, NCAPD2, NCAPG, NCAPH, NDC80, NEK2, NUF2, NUP107, PLK1, PLK4, ZWILCH, ZWINT",7.726015741633664e-16
Reactome,Upregulated in R,REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,15,27,200,5.225447710480354e-17,"BLM, BRCA1, BRIP1, DNA2, EXO1, RAD51, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1, XRCC3",2.3612491841733097e-15
Reactome,Upregulated in R,REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,17,39,200,8.328851382493453e-17,"BLM, BRCA1, BRIP1, DNA2, EXO1, PCNA, POLE, RAD51, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1, XRCC3",3.5422114997310392e-15
Reactome,Upregulated in R,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,14,23,200,9.951420202993826e-17,"CDC6, CDK2, DBF4, MCM10, MCM2, MCM4, MCM6, MCM7, POLA2, POLE, PRIM1, PRIM2, RPA1, RPA3",3.786777266718177e-15
Reactome,Upregulated in R,REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,14,23,200,9.951420202993826e-17,"BLM, BRCA1, BRIP1, DNA2, EXO1, RAD51, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1",3.786777266718177e-15
Reactome,Upregulated in R,REACTOME_EXTENSION_OF_TELOMERES,15,29,200,2.2170180286302255e-16,"BLM, CCNA2, CDK2, DNA2, FEN1, PCNA, POLA2, PRIM1, PRIM2, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",8.014520173498266e-15
Reactome,Upregulated in R,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,14,24,200,2.3290067790518817e-16,"CDC6, CDK2, DBF4, MCM10, MCM2, MCM4, MCM6, MCM7, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",8.018437625021479e-15
Reactome,Upregulated in R,REACTOME_CHROMOSOME_MAINTENANCE,17,43,200,6.218986862674564e-16,"BLM, CCNA2, CDK2, CENPI, DNA2, FEN1, HJURP, PCNA, POLA2, PRIM1, PRIM2, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",2.0437852280516863e-14
Reactome,Upregulated in R,REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,13,21,200,9.498659727541388e-16,"BLM, DNA2, FEN1, PCNA, POLA2, PRIM1, PRIM2, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",2.985883036092358e-14
Reactome,Upregulated in R,REACTOME_LAGGING_STRAND_SYNTHESIS,12,17,200,1.1584289255258466e-15,"DNA2, FEN1, PCNA, POLA2, PRIM1, PRIM2, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",3.489767138146613e-14
Reactome,Upregulated in R,REACTOME_TELOMERE_MAINTENANCE,15,33,200,2.6810292155956052e-15,"BLM, CCNA2, CDK2, DNA2, FEN1, PCNA, POLA2, PRIM1, PRIM2, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",7.75353649150249e-14
Reactome,Upregulated in R,REACTOME_DISEASES_OF_DNA_REPAIR,14,29,200,8.121511168949834e-15,"BLM, BRCA1, BRIP1, DNA2, EXO1, RAD51, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1",2.2106541074450013e-13
Reactome,Upregulated in R,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,17,49,200,8.255554758093366e-15,"AURKA, BLM, BRCA1, BRIP1, CCNA2, CDK2, DNA2, EXO1, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1, TPX2",2.2106541074450013e-13
Reactome,Upregulated in R,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,24,116,200,9.780357610596673e-15,"BUB1, BUB1B, CCNB2, CDCA8, CDK1, CENPF, CENPI, DSN1, ESPL1, INCENP, KIF18A, KIF2C, KNTC1, NDC80, NUF2, NUP107, PLK1, PSMB4, PSMC4, PSMD4, TMPO, VRK1, ZWILCH, ZWINT",2.525428054450498e-13
Reactome,Upregulated in R,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,15,36,200,1.3346988779343329e-14,"BLM, BRCA1, BRCC3, BRIP1, CDK1, DNA2, EXO1, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1",3.327542374988009e-13
Reactome,Upregulated in R,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,18,59,200,1.7226009387515934e-14,"BUB1, BUB1B, CCNB2, CDCA8, CDK1, CENPF, CENPI, DSN1, INCENP, KIF18A, KIF2C, KNTC1, NDC80, NUF2, NUP107, PLK1, ZWILCH, ZWINT",4.15146826239134e-13
Reactome,Upregulated in R,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,16,48,200,1.086125567584749e-13,"BUB1, BUB1B, CDCA8, CENPF, CENPI, DSN1, INCENP, KIF18A, KIF2C, KNTC1, NDC80, NUF2, NUP107, PLK1, ZWILCH, ZWINT",2.5331251140766888e-12
Reactome,Upregulated in R,REACTOME_DNA_REPLICATION_PRE_INITIATION,17,58,200,2.0019379706374033e-13,"CDC6, CDK2, DBF4, MCM10, MCM2, MCM4, MCM6, MCM7, POLA2, POLE, PRIM1, PRIM2, PSMB4, PSMC4, PSMD4, RPA1, RPA3",4.523128602408883e-12
Reactome,Upregulated in R,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,20,93,200,8.642353507820612e-13,"BUB1, BUB1B, CDCA8, CENPF, CENPI, DSN1, ESPL1, INCENP, KIF18A, KIF2C, KNTC1, NDC80, NUF2, NUP107, PLK1, PSMB4, PSMC4, PSMD4, ZWILCH, ZWINT",1.8934610867134252e-11
Reactome,Upregulated in R,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,10,16,200,1.992123597763192e-12,"FEN1, PARP2, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",4.2361922387729055e-11
Reactome,Upregulated in R,REACTOME_REGULATION_OF_TP53_ACTIVITY,18,77,200,2.7701230241800565e-12,"AURKA, BLM, BRCA1, BRIP1, CCNA2, CDK1, CDK2, DNA2, EXO1, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1, TPX2",5.722282704234802e-11
Reactome,Upregulated in R,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,17,69,200,4.585668708407423e-12,"BUB1, BUB1B, CDCA8, CENPF, CENPI, DIAPH3, DSN1, INCENP, KIF18A, KIF2C, KNTC1, NDC80, NUF2, NUP107, PLK1, ZWILCH, ZWINT",9.209551322718241e-11
Reactome,Upregulated in R,REACTOME_G0_AND_EARLY_G1,10,18,200,1.0354709675639301e-11,"CCNA2, CCNE1, CCNE2, CDC6, CDK1, CDK2, LIN9, MYBL2, PCNA, TOP2A",2.0233662420235716e-10
Reactome,Upregulated in R,REACTOME_MITOTIC_G2_G2_M_PHASES,20,107,200,1.3694099161825317e-11,"AURKA, BORA, CCNA2, CCNB2, CDK1, CDK2, CENPF, CENPJ, CEP152, FOXM1, GTSE1, LIN9, MYBL2, NEK2, PLK1, PLK4, PSMB4, PSMC4, PSMD4, TPX2",2.6054825510525535e-10
Reactome,Upregulated in R,REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,10,19,200,2.1320361396484666e-11,"FEN1, PARP2, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",3.952466997348311e-10
Reactome,Upregulated in R,REACTOME_BASE_EXCISION_REPAIR,10,20,200,4.158828977616744e-11,"FEN1, PARP2, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",7.517083377042264e-10
Reactome,Upregulated in R,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,25,185,200,5.943019864977946e-11,"AURKA, BLM, BRCA1, BRIP1, CCNA2, CCNE1, CCNE2, CDK1, CDK2, CENPJ, DNA2, E2F8, EXO1, FANCD2, FANCI, PCNA, RFC2, RFC3, RFC4, RFC5, RMI1, RPA1, RPA3, TOPBP1, TPX2",1.0480008200924524e-09
Reactome,Upregulated in R,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,9,18,200,4.1137605663953937e-10,"DTL, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",7.081544975009213e-09
Reactome,Upregulated in R,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,13,51,200,1.0453020553658838e-09,"CCNA2, CCNE1, CCNE2, CDC6, CDK2, MCM2, MCM4, MCM6, MCM7, PSMB4, PSMC4, PSMD4, SKP2",1.757566014022172e-08
Reactome,Upregulated in R,REACTOME_RHO_GTPASE_EFFECTORS,20,138,200,1.5990455423130643e-09,"BUB1, BUB1B, CDCA8, CENPF, CENPI, CIT, DIAPH3, DSN1, INCENP, KIF14, KIF18A, KIF2C, KNTC1, NDC80, NUF2, NUP107, PLK1, PRC1, ZWILCH, ZWINT",2.6275225615735127e-08
Reactome,Upregulated in R,REACTOME_DUAL_INCISION_IN_GG_NER,9,23,200,6.106437907440724e-09,"PARP2, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",9.811010237954762e-08
Reactome,Upregulated in R,REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,8,17,200,7.506529783912293e-09,"PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",1.1798306595149105e-07
Reactome,Upregulated in R,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,8,18,200,1.31826527657305e-08,"BLM, BRCA1, BRIP1, DNA2, EXO1, RAD51, RMI1, XRCC3",2.027884670132585e-07
Reactome,Upregulated in R,REACTOME_DNA_DAMAGE_BYPASS,9,25,200,1.4526296217659046e-08,"DTL, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",2.1880233677848938e-07
Reactome,Upregulated in R,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,11,43,200,2.0251447579382835e-08,"CCNA2, CDC6, CDK2, MCM2, MCM4, MCM6, MCM7, PSMB4, PSMC4, PSMD4, SKP2",2.9881217550803656e-07
Reactome,Upregulated in R,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,8,19,200,2.221554482636482e-08,"BLM, BRCA1, BRIP1, DNA2, EXO1, RAD51, RMI1, XRCC3",3.2123677818923526e-07
Reactome,Upregulated in R,REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,8,21,200,5.693438564568038e-08,"PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",8.071286435652336e-07
Reactome,Upregulated in R,REACTOME_MEIOTIC_RECOMBINATION,7,15,200,7.398690967466624e-08,"BLM, BRCA1, CDK2, PSMC3IP, RAD51, RPA1, RPA3",1.028702609515071e-06
Reactome,Upregulated in R,REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,8,22,200,8.729091676839672e-08,"PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",1.1818509585583548e-06
Reactome,Upregulated in R,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,11,49,200,8.827102595041654e-08,"AURKA, BUB1B, CCNA2, CDK1, CDK2, NEK2, PLK1, PSMB4, PSMC4, PSMD4, SKP2",1.1818509585583548e-06
Reactome,Upregulated in R,REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,10,40,200,1.1580880704181266e-07,"ACTL6A, PARP2, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",1.5223594089314647e-06
Reactome,Upregulated in R,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,9,34,200,2.982959553713437e-07,"AURKA, CCNA2, CCNE1, CCNE2, CDK1, CDK2, CENPJ, E2F8, PCNA",3.851213852383598e-06
Reactome,Upregulated in R,REACTOME_KINESINS,9,35,200,3.9171700367983944e-07,"KIF11, KIF15, KIF18A, KIF22, KIF23, KIF2C, KIF4A, KIFC1, RACGAP1",4.9686209414127005e-06
Reactome,Upregulated in R,REACTOME_FANCONI_ANEMIA_PATHWAY,7,19,200,5.255301625468912e-07,"FANCA, FANCB, FANCD2, FANCI, RPA1, RPA3, UBE2T",6.551005302093143e-06
Reactome,Upregulated in R,REACTOME_NUCLEOTIDE_EXCISION_REPAIR,10,47,200,5.941493401488621e-07,"ACTL6A, PARP2, PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",7.280846998773344e-06
Reactome,Upregulated in R,REACTOME_DUAL_INCISION_IN_TC_NER,8,29,200,9.862043742221149e-07,"PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",1.1883762709376484e-05
Reactome,Upregulated in R,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,7,22,200,1.653436262338922e-06,"AURKA, CDCA8, INCENP, NUP107, NUP210, PCNA, TOP2A",1.9597285535590827e-05
Reactome,Upregulated in R,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,8,31,200,1.7255896792043388e-06,"PCNA, POLE, RFC2, RFC3, RFC4, RFC5, RPA1, RPA3",2.0122602226850597e-05
Reactome,Upregulated in R,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,10,53,200,1.9267573006661936e-06,"COPA, KIF11, KIF15, KIF18A, KIF22, KIF23, KIF2C, KIF4A, KIFC1, RACGAP1",2.211183378383584e-05
Reactome,Upregulated in R,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,6,16,200,3.175285227553768e-06,"CCNA2, CCNB2, CDK1, CDK2, FOXM1, PLK1",3.587080030502147e-05
Reactome,Upregulated in R,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,9,47,200,5.61572244294643e-06,"AURKA, BORA, CCNB2, CDK1, CENPJ, CEP152, NEK2, PLK1, PLK4",6.24641127115426e-05
Reactome,Upregulated in R,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,6,18,200,7.016595540349567e-06,"CCNE1, CDC6, CDK1, LIN9, PCNA, TYMS",7.686361478292026e-05
Reactome,Upregulated in R,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,7,28,200,9.921196919666893e-06,"CCNB2, CDK1, NUP107, NUP210, PLK1, TMPO, VRK1",0.00010548566724881123
Reactome,Upregulated in R,REACTOME_MEIOSIS,7,28,200,9.921196919666893e-06,"BLM, BRCA1, CDK2, PSMC3IP, RAD51, RPA1, RPA3",0.00010548566724881123
Reactome,Upregulated in R,REACTOME_AURKA_ACTIVATION_BY_TPX2,8,40,200,1.3485723152241287e-05,"AURKA, CDK1, CENPJ, CEP152, NEK2, PLK1, PLK4, TPX2",0.00013928825484386357
Reactome,Upregulated in R,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,8,40,200,1.3485723152241287e-05,"CCNA2, CCNE1, CCNE2, CDK2, PSMB4, PSMC4, PSMD4, SKP2",0.00013928825484386357
Reactome,Upregulated in R,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,10,66,200,1.5085900789753046e-05,"COPA, KIF11, KIF15, KIF18A, KIF22, KIF23, KIF2C, KIF4A, KIFC1, RACGAP1",0.00015362121508438666
Reactome,Upregulated in R,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,11,82,200,1.859141063073196e-05,"CDK2, KIF11, KIF15, KIF18A, KIF22, KIF23, KIF2C, KIF4A, KIFC1, RAB5A, RACGAP1",0.00018668874841693345
Reactome,Upregulated in R,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,9,55,200,2.1500546307121144e-05,"CCNA2, CCNE1, CCNE2, CDK2, LIN9, PSMB4, PSMC4, PSMD4, SKP2",0.00021294376684998065
Reactome,Upregulated in R,REACTOME_MITOTIC_PROPHASE,8,45,200,3.3436808125696884e-05,"CCNB2, CDK1, ENSA, NUP107, NUP210, PLK1, TMPO, VRK1",0.0003266866523632277
Reactome,Upregulated in R,REACTOME_REPRODUCTION,7,38,200,8.297404335571023e-05,"BLM, BRCA1, CDK2, PSMC3IP, RAD51, RPA1, RPA3",0.0007998697779490466
Reactome,Upregulated in R,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,7,44,200,0.000217910979878522,"CCNA2, CCNE1, CCNE2, CDK2, PSMB4, PSMC4, PSMD4",0.0020730215585812025
Reactome,Upregulated in R,REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,24,385,200,0.00023369843728937258,"BUB1, BUB1B, CCNE1, CDCA8, CENPF, CENPI, CIT, DIAPH3, DSN1, ECT2, INCENP, KIF14, KIF18A, KIF2C, KNTC1, NDC80, NUF2, NUP107, PLK1, PRC1, RACGAP1, TMPO, ZWILCH, ZWINT",0.002194337274808005
Reactome,Upregulated in R,REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,10,91,200,0.00024711288726963695,"COPA, KIF11, KIF15, KIF18A, KIF22, KIF23, KIF2C, KIF4A, KIFC1, RACGAP1",0.0022905463781531733
Reactome,Upregulated in R,REACTOME_SUMOYLATION,10,92,200,0.00027046683508692823,"AURKA, BLM, BRCA1, CDCA8, INCENP, NUP107, NUP210, PCNA, RPA1, TOP2A",0.002475285085668976
Reactome,Upregulated in R,REACTOME_DEUBIQUITINATION,11,112,200,0.0003299377898467406,"ACTL6A, BRCA1, BRCC3, CCNA2, CDK1, PSMB4, PSMC4, PSMD4, SKP2, SUDS3, USP21",0.0029818127757399184
Reactome,Upregulated in R,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,7,48,200,0.0003801468634812309,"CCNB2, CDK1, GTSE1, PLK1, PSMB4, PSMC4, PSMD4",0.0033931627444065424
Reactome,Upregulated in R,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,8,69,200,0.0007216021479248257,"KIF11, KIF15, KIF18A, KIF22, KIF23, KIF2C, KIF4A, RACGAP1",0.006362418938410354
Reactome,Downregulated in R,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,6,39,200,0.0007476152518596788,"ADCY9, ADRB2, PDE4A, PDE4D, PTHLH, SHC1",0.006512359362584913
Reactome,Upregulated in R,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,4,16,200,0.0008970149473149669,"CCNA2, CCNE1, CCNE2, CDK2",0.007629903610690837
Reactome,Upregulated in R,REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,4,16,200,0.0008970149473149669,"CCNB2, CDK1, NUP107, NUP210",0.007629903610690837
Reactome,Upregulated in R,REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,6,41,200,0.0009826205280734387,"CDK1, CENPJ, CEP152, NEK2, PLK1, PLK4",0.008165915422955129
Reactome,Upregulated in R,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,6,41,200,0.0009826205280734387,"AURKA, PLK1, PSMB4, PSMC4, PSMD4, SKP2",0.008165915422955129
Reactome,Downregulated in R,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,16,237,200,0.0011675837178686053,"DUSP6, DUSP7, FOXO1, HIP1, IRS2, ITGB3, JAG1, JAG2, KIT, MSN, PORCN, SHC1, SPRED1, SPTBN1, TGFB1, TGFBR2",0.00959276168203411
Reactome,Downregulated in R,REACTOME_INTEGRIN_SIGNALING,4,18,200,0.0014420652641941034,"ITGB3, RAPGEF3, RAPGEF4, SHC1",0.011457287758377328
Reactome,Upregulated in R,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,4,18,200,0.0014420652641941034,"BRCA1, CBX3, EZH2, RAD51",0.011457287758377328
Reactome,Downregulated in R,REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,4,18,200,0.0014420652641941034,"GLI3, MAF, WWTR1, YAP1",0.011457287758377328
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,7,61,200,0.001647252074795914,"ITGB3, LTBP2, LTBP4, SKI, TGFB1, TGFBR2, WWTR1",0.012945252718233108
Reactome,Downregulated in R,REACTOME_RET_SIGNALING,4,19,200,0.0017861928459226013,"GRB10, IRS2, PDLIM7, SHC1",0.013886208898946676
Reactome,Upregulated in R,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,6,46,200,0.0018185703291525635,"CDK1, CENPJ, CEP152, NEK2, PLK1, PLK4",0.013987514340184078
Reactome,Downregulated in R,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,4,20,200,0.0021833758935196784,"ITGB3, RAPGEF3, RAPGEF4, SHC1",0.01644354969807008
Reactome,Upregulated in R,REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,4,20,200,0.0021833758935196784,"CCNE1, CCNE2, CDK2, SKP2",0.01644354969807008
Reactome,Upregulated in R,REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,6,48,200,0.0022725773269997975,"CDK1, CENPJ, CEP152, NEK2, PLK1, PLK4",0.01693890110743148
Reactome,Downregulated in R,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,5,35,200,0.002920189196639336,"ITGB3, LTBP2, LTBP4, TGFB1, TGFBR2",0.021326230193638784
Reactome,Upregulated in R,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,5,35,200,0.002920189196639336,"BLM, BRCA1, NUP107, NUP210, RPA1",0.021326230193638784
Reactome,Downregulated in R,REACTOME_ELASTIC_FIBRE_FORMATION,5,36,200,0.003313886780834984,"ITGB3, LOXL1, LTBP2, LTBP4, TGFB1",0.02372217962914548
Reactome,Upregulated in R,REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,5,36,200,0.003313886780834984,"CCNB2, CDK1, NUP107, TMPO, VRK1",0.02372217962914548
Reactome,Downregulated in R,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,6,54,200,0.0041521486537007875,"COL27A1, COL4A6, ITGA6, LOXL1, MMP13, PLEC",0.029431406633584994
Reactome,Upregulated in R,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,7,75,200,0.005359815126212073,"CDK1, FANCA, FANCB, ILF2, KPNA2, NUP107, NUP210",0.037622779963605135
Reactome,Upregulated in R,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,7,78,200,0.006641396284110728,"CCNA2, PSMB4, PSMC4, PSMD4, SKP2, SUDS3, USP21",0.046170476090500547
Reactome,Downregulated in R,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,4,27,200,0.006767079651768715,"HSPG2, LDLR, LRP1, LRP10",0.046596177030750294
Reactome,Downregulated in R,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,13,213,200,0.007791901657849557,"COL27A1, COL4A6, HSPG2, ITGA6, ITGB3, LOXL1, LTBP2, LTBP4, MMP10, MMP13, NID1, PLEC, TGFB1",0.05314664998703047
Reactome,Upregulated in R,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,3,15,200,0.008101196457566566,"NUP107, NUP210, SLBP",0.05423300961870951
Reactome,Upregulated in R,REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,3,15,200,0.008101196457566566,"KPNA2, NUP107, NUP210",0.05423300961870951
